danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,artist.name,track.popularity,year
0.629,0.736,3,-6.79,1,0.0488,0.3,6.58e-6,0.158,0.311,125.261,audio_features,6J07Aeq7fOW5Xx9mFtwyoH,spotify:track:6J07Aeq7fOW5Xx9mFtwyoH,https://api.spotify.com/v1/tracks/6J07Aeq7fOW5Xx9mFtwyoH,https://api.spotify.com/v1/audio-analysis/6J07Aeq7fOW5Xx9mFtwyoH,178721,4,Oft gefragt,AnnenMayKantereit,62,2018
0.618,0.268,7,-22,1,0.0369,0.961,0.889,0.112,0.262,131.983,audio_features,1gweSHII3iS2YL6diIiHDF,spotify:track:1gweSHII3iS2YL6diIiHDF,https://api.spotify.com/v1/tracks/1gweSHII3iS2YL6diIiHDF,https://api.spotify.com/v1/audio-analysis/1gweSHII3iS2YL6diIiHDF,321440,4,Twice,Ludovico Einaudi,1,2018
0.577,0.548,1,-6.975,0,0.0434,0.00965,0,0.145,0.492,132.764,audio_features,2krwNGlAHQuClcMw0WMUiz,spotify:track:2krwNGlAHQuClcMw0WMUiz,https://api.spotify.com/v1/tracks/2krwNGlAHQuClcMw0WMUiz,https://api.spotify.com/v1/audio-analysis/2krwNGlAHQuClcMw0WMUiz,204360,4,Herz über Kopf,JORIS,54,2018
0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,audio_features,3MRQn2RYo2VLYMoStnLRxu,spotify:track:3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,346587,3,"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,63,2018
0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,4O2N861eOnF9q8EtpH8IJu,spotify:track:4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/tracks/4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/audio-analysis/4O2N861eOnF9q8EtpH8IJu,140733,4,"Comptine d'un autre été, l'après-midi",Yann Tiersen,58,2018
0.373,0.117,10,-25.222,0,0.0511,0.992,0.909,0.111,0.189,125.288,audio_features,02xmGU9unopKjpblPRC67j,spotify:track:02xmGU9unopKjpblPRC67j,https://api.spotify.com/v1/tracks/02xmGU9unopKjpblPRC67j,https://api.spotify.com/v1/audio-analysis/02xmGU9unopKjpblPRC67j,99867,3,Written on the Sky,Max Richter,1,2018
0.427,0.06,5,-19.714,0,0.0457,0.991,0.938,0.0908,0.0384,135.54,audio_features,7927IbXHiYrlZkAikPsi3X,spotify:track:7927IbXHiYrlZkAikPsi3X,https://api.spotify.com/v1/tracks/7927IbXHiYrlZkAikPsi3X,https://api.spotify.com/v1/audio-analysis/7927IbXHiYrlZkAikPsi3X,433293,4,Opus 20,Dustin O'Halloran,46,2018
0.273,0.249,2,-9.066,1,0.0291,0.311,6.4e-6,0.122,0.191,94.141,audio_features,5PDV8VF5jntp5ztG8c3AIq,spotify:track:5PDV8VF5jntp5ztG8c3AIq,https://api.spotify.com/v1/tracks/5PDV8VF5jntp5ztG8c3AIq,https://api.spotify.com/v1/audio-analysis/5PDV8VF5jntp5ztG8c3AIq,365929,4,Harvest Love,Tash Sultana,26,2018
0.576,0.443,0,-6.52,0,0.0255,0.402,1.83e-4,0.141,0.258,67.048,audio_features,32G6qOwK5SuBEA9D6pth34,spotify:track:32G6qOwK5SuBEA9D6pth34,https://api.spotify.com/v1/tracks/32G6qOwK5SuBEA9D6pth34,https://api.spotify.com/v1/audio-analysis/32G6qOwK5SuBEA9D6pth34,323640,3,To Be Alone,Hozier,49,2018
0.597,0.408,3,-11.263,1,0.0379,0.124,8.31e-5,0.112,0.218,126.071,audio_features,3SdNvvL8mFmzdLYYPNdLXa,spotify:track:3SdNvvL8mFmzdLYYPNdLXa,https://api.spotify.com/v1/tracks/3SdNvvL8mFmzdLYYPNdLXa,https://api.spotify.com/v1/audio-analysis/3SdNvvL8mFmzdLYYPNdLXa,153747,4,Exeunt,The Oh Hellos,46,2018
0.764,0.527,8,-7.871,0,0.0441,0.315,3.72e-6,0.0793,0.224,103.028,audio_features,51yjUe42smRbgWvg9i9pFa,spotify:track:51yjUe42smRbgWvg9i9pFa,https://api.spotify.com/v1/tracks/51yjUe42smRbgWvg9i9pFa,https://api.spotify.com/v1/audio-analysis/51yjUe42smRbgWvg9i9pFa,263440,4,Encore un soir,Céline Dion,56,2018
0.52,0.27,0,-11.575,1,0.029,0.885,0.0231,0.117,0.213,103.211,audio_features,4kr64ggr6ALZGxnkGdhK7b,spotify:track:4kr64ggr6ALZGxnkGdhK7b,https://api.spotify.com/v1/tracks/4kr64ggr6ALZGxnkGdhK7b,https://api.spotify.com/v1/audio-analysis/4kr64ggr6ALZGxnkGdhK7b,195372,4,Barfuß am Klavier,AnnenMayKantereit,65,2018
0.839,0.563,7,-10.371,0,0.0499,0.216,9.25e-5,0.085,0.631,141.889,audio_features,1Wit1Nw3sVBbyyX9NjjT7H,spotify:track:1Wit1Nw3sVBbyyX9NjjT7H,https://api.spotify.com/v1/tracks/1Wit1Nw3sVBbyyX9NjjT7H,https://api.spotify.com/v1/audio-analysis/1Wit1Nw3sVBbyyX9NjjT7H,174653,4,Malemolência,Céu,39,2018
0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-6,0.0893,0.714,128.142,audio_features,5yc59J3MR3tVDPTOgwgRI5,spotify:track:5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/tracks/5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/audio-analysis/5yc59J3MR3tVDPTOgwgRI5,229413,4,Soul Meets Body,Death Cab for Cutie,60,2018
0.684,0.543,3,-5.579,0,0.0281,0.365,2.07e-6,0.113,0.361,140.996,audio_features,4pAXJPDewvUObyBocHILSF,spotify:track:4pAXJPDewvUObyBocHILSF,https://api.spotify.com/v1/tracks/4pAXJPDewvUObyBocHILSF,https://api.spotify.com/v1/audio-analysis/4pAXJPDewvUObyBocHILSF,258651,4,Foreign Hands,George Ogilvie,0,2018
0.587,0.918,4,-4.878,0,0.0581,0.0636,0,0.267,0.629,134.055,audio_features,2oTdiDj4AawNeeYFz8bipG,spotify:track:2oTdiDj4AawNeeYFz8bipG,https://api.spotify.com/v1/tracks/2oTdiDj4AawNeeYFz8bipG,https://api.spotify.com/v1/audio-analysis/2oTdiDj4AawNeeYFz8bipG,240747,4,Things We Lost In The Fire,Bastille,47,2018
0.187,0.24,7,-15.324,0,0.0409,0.974,0.897,0.183,0.0765,142.546,audio_features,2PgVEaqgmMh1hdhcnuqDEd,spotify:track:2PgVEaqgmMh1hdhcnuqDEd,https://api.spotify.com/v1/tracks/2PgVEaqgmMh1hdhcnuqDEd,https://api.spotify.com/v1/audio-analysis/2PgVEaqgmMh1hdhcnuqDEd,326023,4,Qi,PHILDEL,54,2018
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,Dreams - 2004 Remaster,Fleetwood Mac,89,2018
0.315,0.0778,9,-19.953,0,0.0443,0.988,0.894,0.0775,0.0381,60.583,audio_features,71pCkKd9FwWQSgJIuPmrDt,spotify:track:71pCkKd9FwWQSgJIuPmrDt,https://api.spotify.com/v1/tracks/71pCkKd9FwWQSgJIuPmrDt,https://api.spotify.com/v1/audio-analysis/71pCkKd9FwWQSgJIuPmrDt,276795,4,To the Sky (Moderate),Dirk Maassen,0,2018
0.618,0.409,4,-6.827,1,0.0276,0.114,2.99e-5,0.303,0.215,122.938,audio_features,3fvXFGKOfLmYUumQxeiVQN,spotify:track:3fvXFGKOfLmYUumQxeiVQN,https://api.spotify.com/v1/tracks/3fvXFGKOfLmYUumQxeiVQN,https://api.spotify.com/v1/audio-analysis/3fvXFGKOfLmYUumQxeiVQN,306342,4,Take Me Dancing,The Maine,35,2018
0.458,0.795,0,-3.265,1,0.0574,0.00316,2.02e-4,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4,Otherside,Red Hot Chili Peppers,79,2018
0.302,0.405,4,-16.077,0,0.0388,0.978,0.927,0.124,0.213,110.259,audio_features,3BfKUxdpnG24qXFYX2e5XU,spotify:track:3BfKUxdpnG24qXFYX2e5XU,https://api.spotify.com/v1/tracks/3BfKUxdpnG24qXFYX2e5XU,https://api.spotify.com/v1/audio-analysis/3BfKUxdpnG24qXFYX2e5XU,204462,4,Soffia la notte,Fabrizio Paterlini,58,2018
0.639,0.689,2,-6.469,0,0.0325,0.0405,3.23e-4,0.284,0.94,114.452,audio_features,2pyIlLXXcTLfx92JXOzOAN,spotify:track:2pyIlLXXcTLfx92JXOzOAN,https://api.spotify.com/v1/tracks/2pyIlLXXcTLfx92JXOzOAN,https://api.spotify.com/v1/audio-analysis/2pyIlLXXcTLfx92JXOzOAN,161199,4,Es geht mir gut,AnnenMayKantereit,54,2018
0.622,0.0908,2,-20.476,0,0.0651,0.995,0.967,0.103,0.0377,182.003,audio_features,29W4Yr3WWYRHgUjnvg2S8C,spotify:track:29W4Yr3WWYRHgUjnvg2S8C,https://api.spotify.com/v1/tracks/29W4Yr3WWYRHgUjnvg2S8C,https://api.spotify.com/v1/audio-analysis/29W4Yr3WWYRHgUjnvg2S8C,148533,4,Chord Left,Agnes Obel,43,2018
0.529,0.501,7,-9.13,0,0.394,0.385,0.0107,0.258,0.213,150.265,audio_features,68jvkkDXNd6OzbSjf2DzyX,spotify:track:68jvkkDXNd6OzbSjf2DzyX,https://api.spotify.com/v1/tracks/68jvkkDXNd6OzbSjf2DzyX,https://api.spotify.com/v1/audio-analysis/68jvkkDXNd6OzbSjf2DzyX,210640,4,Everything I Wanted,Chet Faker,36,2018
0.391,0.0576,10,-25.585,0,0.0342,0.992,0.947,0.117,0.359,145.569,audio_features,0suQ6B8Bsp0tFuCXx652Az,spotify:track:0suQ6B8Bsp0tFuCXx652Az,https://api.spotify.com/v1/tracks/0suQ6B8Bsp0tFuCXx652Az,https://api.spotify.com/v1/audio-analysis/0suQ6B8Bsp0tFuCXx652Az,227640,3,Ambre,Nils Frahm,0,2018
0.879,0.567,7,-6.509,1,0.0586,0.184,0,0.622,0.948,112.472,audio_features,5UzU0qw21okODBNUnxptVo,spotify:track:5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo,193733,4,"Lover, Lover",Jerrod Niemann,60,2018
0.519,0.601,11,-10.409,0,0.033,0.227,0.007,0.112,0.164,158.055,audio_features,2dtcNplc1W8GFAo9LPzLri,spotify:track:2dtcNplc1W8GFAo9LPzLri,https://api.spotify.com/v1/tracks/2dtcNplc1W8GFAo9LPzLri,https://api.spotify.com/v1/audio-analysis/2dtcNplc1W8GFAo9LPzLri,316067,4,Dear Wormwood,The Oh Hellos,53,2018
0.482,0.853,3,-4.15,1,0.0331,0.0011,0.0498,0.229,0.196,162.058,audio_features,5MbeIktglgTouqOHnVunxp,spotify:track:5MbeIktglgTouqOHnVunxp,https://api.spotify.com/v1/tracks/5MbeIktglgTouqOHnVunxp,https://api.spotify.com/v1/audio-analysis/5MbeIktglgTouqOHnVunxp,231387,4,Get Out,CHVRCHES,0,2018
0.377,0.0239,0,-30.245,1,0.0403,0.99,0.882,0.0998,0.0629,119.263,audio_features,2g2Ggi6gqJiVD2knmkMEfM,spotify:track:2g2Ggi6gqJiVD2knmkMEfM,https://api.spotify.com/v1/tracks/2g2Ggi6gqJiVD2knmkMEfM,https://api.spotify.com/v1/audio-analysis/2g2Ggi6gqJiVD2knmkMEfM,160067,4,Début,Mélanie Laurent,56,2018
0.464,0.269,0,-12.14,1,0.0311,0.791,7.68e-6,0.139,0.184,131.396,audio_features,5F55SiWwEEytk6vsQXHxQW,spotify:track:5F55SiWwEEytk6vsQXHxQW,https://api.spotify.com/v1/tracks/5F55SiWwEEytk6vsQXHxQW,https://api.spotify.com/v1/audio-analysis/5F55SiWwEEytk6vsQXHxQW,318493,3,In a Week (feat. Karen Cowley),Hozier,51,2018
0.663,0.777,5,-5.496,0,0.0375,0.0157,0.00829,0.0755,0.94,143.003,audio_features,2HHiH52OPxe8qyVO7N4uH7,spotify:track:2HHiH52OPxe8qyVO7N4uH7,https://api.spotify.com/v1/tracks/2HHiH52OPxe8qyVO7N4uH7,https://api.spotify.com/v1/audio-analysis/2HHiH52OPxe8qyVO7N4uH7,212613,4,Bad Blood,Bastille,49,2018
0.796,0.495,7,-9.59,0,0.0508,0.477,5.58e-4,0.0804,0.665,129.802,audio_features,2TQe6oN2M8kTkSUGXz4HmM,spotify:track:2TQe6oN2M8kTkSUGXz4HmM,https://api.spotify.com/v1/tracks/2TQe6oN2M8kTkSUGXz4HmM,https://api.spotify.com/v1/audio-analysis/2TQe6oN2M8kTkSUGXz4HmM,259320,4,Lenda,Céu,27,2018
0.507,0.867,0,-6.96,1,0.0493,0.00399,0.00963,0.21,0.529,119.056,audio_features,40PO9gfu9bHdnsQqEKrcjg,spotify:track:40PO9gfu9bHdnsQqEKrcjg,https://api.spotify.com/v1/tracks/40PO9gfu9bHdnsQqEKrcjg,https://api.spotify.com/v1/audio-analysis/40PO9gfu9bHdnsQqEKrcjg,180076,4,Wohin du gehst,AnnenMayKantereit,56,2018
0.279,0.3,3,-9.34,0,0.0307,0.541,5.46e-4,0.179,0.129,86.803,audio_features,6VPMD5bCn0uvFthBRLZOLZ,spotify:track:6VPMD5bCn0uvFthBRLZOLZ,https://api.spotify.com/v1/tracks/6VPMD5bCn0uvFthBRLZOLZ,https://api.spotify.com/v1/audio-analysis/6VPMD5bCn0uvFthBRLZOLZ,410998,4,Pink Moon,Tash Sultana,46,2018
0.194,0.179,9,-16.836,0,0.0413,0.988,0.86,0.0819,0.179,177.667,audio_features,78IQDW7yyMzJavHiWqfBWR,spotify:track:78IQDW7yyMzJavHiWqfBWR,https://api.spotify.com/v1/tracks/78IQDW7yyMzJavHiWqfBWR,https://api.spotify.com/v1/audio-analysis/78IQDW7yyMzJavHiWqfBWR,158667,3,La Valse d'Amélie - Version piano,Yann Tiersen,46,2018
0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,audio_features,7LZN7FkxHZk6maiN6NdI2i,spotify:track:7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/audio-analysis/7LZN7FkxHZk6maiN6NdI2i,180413,4,Dark Days,Local Natives,65,2018
0.767,0.751,0,-6.728,1,0.292,0.0419,0.00188,0.0878,0.421,139.886,audio_features,5pXVT8Ev8ICTv1bQzMTCKr,spotify:track:5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/tracks/5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/audio-analysis/5pXVT8Ev8ICTv1bQzMTCKr,263227,4,Kick Jump Twist,Sylvan Esso,44,2018
0.899,0.503,7,-6.422,1,0.0504,0.224,0,0.095,0.864,102.099,audio_features,6Ty467gWWoBT4JYUh7jsy7,spotify:track:6Ty467gWWoBT4JYUh7jsy7,https://api.spotify.com/v1/tracks/6Ty467gWWoBT4JYUh7jsy7,https://api.spotify.com/v1/audio-analysis/6Ty467gWWoBT4JYUh7jsy7,192293,4,Nur noch kurz die Welt retten,Tim Bendzko,21,2018
0.234,0.824,4,-10.094,0,0.0414,0.682,0.947,0.565,0.56,89.135,audio_features,48RME2XQqVXIaH54NA4pRe,spotify:track:48RME2XQqVXIaH54NA4pRe,https://api.spotify.com/v1/tracks/48RME2XQqVXIaH54NA4pRe,https://api.spotify.com/v1/audio-analysis/48RME2XQqVXIaH54NA4pRe,549809,4,The Song of the Golden Dragon,Estas Tonne,49,2018
0.745,0.647,11,-6.798,0,0.149,0.0431,0,0.841,0.43,101.382,audio_features,3Ps99GTz3XutGg1o1XNQcn,spotify:track:3Ps99GTz3XutGg1o1XNQcn,https://api.spotify.com/v1/tracks/3Ps99GTz3XutGg1o1XNQcn,https://api.spotify.com/v1/audio-analysis/3Ps99GTz3XutGg1o1XNQcn,194613,4,Kompliziert (Beatgees Single Mix),Namika,43,2018
0.425,0.75,2,-4.796,1,0.0293,0.00335,0,0.115,0.266,86.911,audio_features,7m6w9ijsXoXhYoyeAbA5Oy,spotify:track:7m6w9ijsXoXhYoyeAbA5Oy,https://api.spotify.com/v1/tracks/7m6w9ijsXoXhYoyeAbA5Oy,https://api.spotify.com/v1/audio-analysis/7m6w9ijsXoXhYoyeAbA5Oy,300067,4,Blind,Lifehouse,55,2018
0.634,0.739,8,-6.788,1,0.0424,0.118,3.3e-5,0.0973,0.757,99.079,audio_features,4wYtqyReFCdZ2Ci9bHJ2x6,spotify:track:4wYtqyReFCdZ2Ci9bHJ2x6,https://api.spotify.com/v1/tracks/4wYtqyReFCdZ2Ci9bHJ2x6,https://api.spotify.com/v1/audio-analysis/4wYtqyReFCdZ2Ci9bHJ2x6,197858,4,Phil's Song (Learn to Stop Time),Conor Oberst and the Mystic Valley Band,17,2018
0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-5,0.0813,0.343,139.934,audio_features,1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,231907,4,Malibu,Miley Cyrus,76,2018
0.419,0.736,9,-5.835,1,0.155,0.0176,1.64e-4,0.148,0.16,99.385,audio_features,2k4oXTpiw77Q19Q65GZH2W,spotify:track:2k4oXTpiw77Q19Q65GZH2W,https://api.spotify.com/v1/tracks/2k4oXTpiw77Q19Q65GZH2W,https://api.spotify.com/v1/audio-analysis/2k4oXTpiw77Q19Q65GZH2W,237481,4,Leave A Trace,CHVRCHES,0,2018
0.604,0.718,0,-6.742,1,0.117,0.0754,5.37e-6,0.113,0.518,132.59,audio_features,3KcmE2rvlPvY4mCF9nQmFJ,spotify:track:3KcmE2rvlPvY4mCF9nQmFJ,https://api.spotify.com/v1/tracks/3KcmE2rvlPvY4mCF9nQmFJ,https://api.spotify.com/v1/audio-analysis/3KcmE2rvlPvY4mCF9nQmFJ,248192,4,Mystik (Album Mix),Tash Sultana,38,2018
0.6,0.344,9,-8.59,0,0.0405,0.712,0,0.107,0.23,117.876,audio_features,0nmapW2MJ9x94AjoHdQlsV,spotify:track:0nmapW2MJ9x94AjoHdQlsV,https://api.spotify.com/v1/tracks/0nmapW2MJ9x94AjoHdQlsV,https://api.spotify.com/v1/audio-analysis/0nmapW2MJ9x94AjoHdQlsV,232440,4,Si c'était à refaire,Céline Dion,35,2018
0.638,0.924,7,-3.887,1,0.036,0.00205,1.75e-4,0.149,0.53,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4,Adventure of a Lifetime,Coldplay,76,2018
0.496,0.0672,3,-17.285,1,0.0348,0.762,0.0171,0.109,0.176,114.059,audio_features,1vqtj4c5aNPKkLS2LXkd4E,spotify:track:1vqtj4c5aNPKkLS2LXkd4E,https://api.spotify.com/v1/tracks/1vqtj4c5aNPKkLS2LXkd4E,https://api.spotify.com/v1/audio-analysis/1vqtj4c5aNPKkLS2LXkd4E,267160,4,"If I Go, I'm Goin",Gregory Alan Isakov,66,2018
0.648,0.529,1,-8.426,0,0.029,0.412,0,0.961,0.327,126.95,audio_features,3QsUZZ2aSdzyu8ndDWZ1X7,spotify:track:3QsUZZ2aSdzyu8ndDWZ1X7,https://api.spotify.com/v1/tracks/3QsUZZ2aSdzyu8ndDWZ1X7,https://api.spotify.com/v1/audio-analysis/3QsUZZ2aSdzyu8ndDWZ1X7,248453,4,Otherside - Live from Spotify Berlin,Silbermond,49,2018
0.803,0.509,2,-7.409,1,0.0353,0.0986,0.00156,0.0577,0.435,119.993,audio_features,660w8RvCS8lOwl5r2GcJ0A,spotify:track:660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/tracks/660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/audio-analysis/660w8RvCS8lOwl5r2GcJ0A,268440,4,Just Dancing,Sylvan Esso,45,2018
0.546,0.227,5,-15.705,0,0.0315,0.869,4.22e-4,0.174,0.509,80.973,audio_features,1z5HldAnyvf6oNnzig2xV5,spotify:track:1z5HldAnyvf6oNnzig2xV5,https://api.spotify.com/v1/tracks/1z5HldAnyvf6oNnzig2xV5,https://api.spotify.com/v1/audio-analysis/1z5HldAnyvf6oNnzig2xV5,178400,4,There Beneath,The Oh Hellos,43,2018
0.616,0.88,1,-3.59,1,0.042,0.0521,7.17e-4,0.053900000000000003,0.751,94.011,audio_features,6zQyu8L8yUuJkl6LbQ6iKU,spotify:track:6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/tracks/6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/audio-analysis/6zQyu8L8yUuJkl6LbQ6iKU,182518,4,Cardiac Arrest,Bad Suns,63,2018
0.61,0.376,7,-11.68,1,0.037,0.648,0.803,0.0927,0.375,146.014,audio_features,6Jl9PxWmGOoSxOBWa00Z0q,spotify:track:6Jl9PxWmGOoSxOBWa00Z0q,https://api.spotify.com/v1/tracks/6Jl9PxWmGOoSxOBWa00Z0q,https://api.spotify.com/v1/audio-analysis/6Jl9PxWmGOoSxOBWa00Z0q,145689,4,Unspecified Bird Calls,Grayson Erhard,36,2018
0.479,0.884,9,-4.762,1,0.0483,0.0338,0,0.0802,0.452,146.922,audio_features,7k9iVpyeR5ybSPSkvmAP6K,spotify:track:7k9iVpyeR5ybSPSkvmAP6K,https://api.spotify.com/v1/tracks/7k9iVpyeR5ybSPSkvmAP6K,https://api.spotify.com/v1/audio-analysis/7k9iVpyeR5ybSPSkvmAP6K,198467,4,All Around Me,Flyleaf,0,2018
0.64,0.555,7,-10.204,1,0.0411,0.14,0.0192,0.0981,0.395,122.038,audio_features,1uRQzm3P0nRGnSfnuzMTpq,spotify:track:1uRQzm3P0nRGnSfnuzMTpq,https://api.spotify.com/v1/tracks/1uRQzm3P0nRGnSfnuzMTpq,https://api.spotify.com/v1/audio-analysis/1uRQzm3P0nRGnSfnuzMTpq,257493,4,Made For You,OneRepublic,42,2018
0.395,0.332,4,-10.928,0,0.0404,0.854,0,0.179,0.189,115.722,audio_features,28QDpkxCdg9DPNAkQsf0dI,spotify:track:28QDpkxCdg9DPNAkQsf0dI,https://api.spotify.com/v1/tracks/28QDpkxCdg9DPNAkQsf0dI,https://api.spotify.com/v1/audio-analysis/28QDpkxCdg9DPNAkQsf0dI,156495,4,Seed (Intro),Tash Sultana,44,2018
0.608,0.642,2,-7.978,1,0.0251,0.17,0.0667,0.166,0.608,87.703,audio_features,59FC22eN2Syt9bbv2d6393,spotify:track:59FC22eN2Syt9bbv2d6393,https://api.spotify.com/v1/tracks/59FC22eN2Syt9bbv2d6393,https://api.spotify.com/v1/audio-analysis/59FC22eN2Syt9bbv2d6393,289160,4,Black Sun,Death Cab for Cutie,55,2018
0.563,0.727,6,-4.202,1,0.036,0.0579,7.59e-6,0.0937,0.745,82.311,audio_features,0PywzrV955BnXDC8FHAf0n,spotify:track:0PywzrV955BnXDC8FHAf0n,https://api.spotify.com/v1/tracks/0PywzrV955BnXDC8FHAf0n,https://api.spotify.com/v1/audio-analysis/0PywzrV955BnXDC8FHAf0n,223120,4,Jackie and Wilson,Hozier,59,2018
0.569,0.791,8,-5.351,1,0.0862,0.0191,0,0.123,0.366,135.107,audio_features,6pkIwFDnWnGpqVLwP8stDN,spotify:track:6pkIwFDnWnGpqVLwP8stDN,https://api.spotify.com/v1/tracks/6pkIwFDnWnGpqVLwP8stDN,https://api.spotify.com/v1/audio-analysis/6pkIwFDnWnGpqVLwP8stDN,186280,4,Laura Palmer,Bastille,36,2018
0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,audio_features,44DnIGEvTlhDkGv3xLSDcp,spotify:track:44DnIGEvTlhDkGv3xLSDcp,https://api.spotify.com/v1/tracks/44DnIGEvTlhDkGv3xLSDcp,https://api.spotify.com/v1/audio-analysis/44DnIGEvTlhDkGv3xLSDcp,266053,4,Wide Eyes,Local Natives,54,2018
0.546,0.643,2,-6.944,1,0.0334,0.025,0.554,0.119,0.278,128.058,audio_features,1CGfdiuxAVIyUpOYDXcUys,spotify:track:1CGfdiuxAVIyUpOYDXcUys,https://api.spotify.com/v1/tracks/1CGfdiuxAVIyUpOYDXcUys,https://api.spotify.com/v1/audio-analysis/1CGfdiuxAVIyUpOYDXcUys,453467,4,Do Not Let Your Spirit Wane,Gang of Youths,55,2018
0.557,0.299,0,-10.634,1,0.0266,0.624,0.0308,0.0914,0.297,90.081,audio_features,2c62Xf5Po1YSa1N6LOjPHy,spotify:track:2c62Xf5Po1YSa1N6LOjPHy,https://api.spotify.com/v1/tracks/2c62Xf5Po1YSa1N6LOjPHy,https://api.spotify.com/v1/audio-analysis/2c62Xf5Po1YSa1N6LOjPHy,256007,4,Hello My Old Heart,The Oh Hellos,67,2018
0.604,0.907,11,-5.526,1,0.0699,0.0103,0,0.102,0.499,145.998,audio_features,1cWD3SRnt48gFWzqTC3pWM,spotify:track:1cWD3SRnt48gFWzqTC3pWM,https://api.spotify.com/v1/tracks/1cWD3SRnt48gFWzqTC3pWM,https://api.spotify.com/v1/audio-analysis/1cWD3SRnt48gFWzqTC3pWM,225347,4,Disappear Here,Bad Suns,44,2018
0.559,0.841,0,-5.584,1,0.0332,3.15e-4,0.437,0.0816,0.147,105.009,audio_features,3HWDWyIqWuLsTHECx9DvXF,spotify:track:3HWDWyIqWuLsTHECx9DvXF,https://api.spotify.com/v1/tracks/3HWDWyIqWuLsTHECx9DvXF,https://api.spotify.com/v1/audio-analysis/3HWDWyIqWuLsTHECx9DvXF,229093,4,Birds,Coldplay,63,2018
0.554,0.562,2,-5.588,0,0.0307,0.126,0,0.113,0.0527,133.98,audio_features,1pQ7Z3oMyJXnHydstuxL7F,spotify:track:1pQ7Z3oMyJXnHydstuxL7F,https://api.spotify.com/v1/tracks/1pQ7Z3oMyJXnHydstuxL7F,https://api.spotify.com/v1/audio-analysis/1pQ7Z3oMyJXnHydstuxL7F,233079,4,My Enemy,CHVRCHES,0,2018
0.769,0.546,0,-8.27,0,0.0387,0.645,2.31e-4,0.0948,0.603,120.22,audio_features,2mDeWOqdFJLV2zsrTCPG0T,spotify:track:2mDeWOqdFJLV2zsrTCPG0T,https://api.spotify.com/v1/tracks/2mDeWOqdFJLV2zsrTCPG0T,https://api.spotify.com/v1/audio-analysis/2mDeWOqdFJLV2zsrTCPG0T,243601,4,Me & You ◑,HONNE,1,2018
